tanggal,komoditas,kabupaten_kota,query,jumlah_berita_ditemukan,judul_teratas,url_teratas,ringkasan,tervalidasi
2024-11-26,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2024-11 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Naik 3,47% ; 2024-11-22, 14.150 ; 2024-11-25, 14.150 ; 2024-11-26, 14.150 ; 2024 ...",True
2024-11-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-11 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Naik 3,47% ; 2024-11-22, 14.150 ; 2024-11-25, 14.150 ; 2024-11-26, 14.150 ; 2024 ...",True
2024-10-28,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-10 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/ec6f71d3c76de75/harga-telur-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Rp26,65 ribu per kg. Sedangkan harga telur ayam ras segar harian terakhir di DI Yogyakarta terlihat turun 1,8%. Yogyakarta diperdagangkan di harga Rp27,8 ribu ...",True
2024-10-28,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-10 naik turun,3,"Harga Pangan Terkini di Yogyakarta, 29 Oktober 2024: Harga Cabai dan ...",https://pusatdata.kontan.co.id/news/harga-pangan-terkini-di-yogyakarta-29-oktober-2024-harga-cabai-dan-daging-turun,"Cabai Merah Keriting: Rp 17.240 (turun 3,09% dibandingkan harga pada 28 Oktober 2024)",True
2024-10-28,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-10 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"USD/IDR 16.897 VND/IDR 0 Home. DI Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. besar 149.44% dan ...",True
2024-10-28,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-10 naik turun,3,"Harga Pangan Terkini di Yogyakarta, 29 Oktober 2024: Harga Cabai dan ...",https://pusatdata.kontan.co.id/news/harga-pangan-terkini-di-yogyakarta-29-oktober-2024-harga-cabai-dan-daging-turun,"ILUSTRASI. Harga cabai rawit merah turun paling dalam Rp 2.210 (6,13%) menjadi Rp 33.840 per kg. Reporter: Wahyu Tri Rahmawati | Editor: Wahyu T ...",True
2024-10-28,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-10 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"harga Rp27,25 ribu. Menurut Provinsi Rp51,25 ribu (naik 22.75%) Provinsi Rp28,5 ribu (tidak berubah)",True
2024-10-28,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-10 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Bawang Merah Ukuran sedang di Pasar Modern Periode September 2024-2025 ; 2024-10-10, 44.950 ; 2024-10-11, 44.950 ; 2024-10-14, 44.950 ; 2024- ...",True
2024-10-28,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-10 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-10-28, 17.500 ; 2024-10-29 ...",True
2024-10-28,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-10 naik turun,3,Harga Sembako Jogja Hari Ini 10 Oktober 2024: Beras Termurah Rp ...,https://www.detik.com/jogja/bisnis/d-7581238/harga-sembako-jogja-hari-ini-10-oktober-2024-beras-termurah-rp-12-250-sekilo,Beras kualitas bawah I: Rp13.150/kg; Beras kualitas bawah II: Rp12.250/kg; Beras kualitas medium I: Rp14.750/kg; Beras kualitas medium II: Rp14.,True
2024-10-28,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-10 naik turun,3,"Harga Pangan Terkini di Yogyakarta, 29 Oktober 2024: Harga Cabai dan ...",https://pusatdata.kontan.co.id/news/harga-pangan-terkini-di-yogyakarta-29-oktober-2024-harga-cabai-dan-daging-turun,"Cabai Rawit Merah: Rp 33.840 (turun 6,13% dibandingkan harga pada 28 Oktober 2024); Daging Sapi Murni: Rp 134.800 (turun 0,56% dibandingkan ...",True
2024-10-28,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-10 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 4 Maret 2024: Daging Ayam-Gula ...,https://www.detik.com/jogja/bisnis/d-7223769/harga-bahan-pokok-jogja-hari-ini-4-maret-2024-daging-ayam-gula-pasir-naik,"Daging ayam broiler naik 2,7% menjadi Rp 38.000,00 setelah sejak awal Maret stabil di angka Rp 37.000,00. Senada dengan perubahan ini, gula ...",True
2024-10-28,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-10 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-10-28,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-10 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-10-28, 17.500 ; 2024-10-29 ...",True
2024-10-28,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-10 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 31 Januari 2024: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-7169276/harga-bahan-pokok-jogja-hari-ini-31-januari-2024-bawang-merah-turun-terus,"Nilainya kemudian turun sebanyak empat kali, yakni tanggal 9 Januari, 12 Januari, 16 Januari, dan terakhir, 31 Januari 2024. Selain bawang merah ...",True
2024-10-28,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-10 naik turun,3,Harga Cabai Rawit Merah di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/c288bf4ce5532ac/harga-cabai-rawit-merah-harian-di-pasar-modern-provinsi-di-yogyakarta,"1. · 2. Cabai Rawit per Kg Rp75,45 ribu per kg (turun 6.51%) · 3. · 4. Daging Ayam Ras Segar per Kg Rp39,9 ribu per kg (naik 1.27%) · 5. · 6. Daging ...",True
2024-09-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-09 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-09-10, 17.500 ; 2024-09-12 ...",True
2024-09-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-09 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-09-10, 17.500 ; 2024-09-12 ...",True
2024-09-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-09 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,"Cabai merah besar terlihat turun harganya dari Rp 50.000 menjadi Rp 46.250 per kilogram hari ini. Sementara itu, cabai rawit merah justru naik ...",True
2024-09-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-09 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Bawang Putih Ukuran Sedang per Kg Rp47,4 ribu per kg (turun 25.41%)21. Data DI Yogyakarta 2024-09-23. Yogyakarta tercatat Rp72,45 ribu per kg. ...",True
2024-09-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-09 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,Cabai merah keriting: Rp 36.250/kg; Cabai rawit hijau: Rp 47.500/kg; Cabai rawit merah: Rp 40.000/kg; Daging ayam ras segar: Rp 35.750/kg ...,True
2024-09-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-09 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Data DI Yogyakarta 2024-09-23 92.900. Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan ...",True
2024-09-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-09 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/ec6f71d3c76de75/harga-telur-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Sedangkan harga telur ayam ras segar harian di pasar modern dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 1,8%. Menurut catatan historis harga ...",True
2024-09-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-09 naik turun,3,Harga Bawang Merah di Pasar Modern Provinsi DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/35db0a0c7e4682f/harga-bawang-merah-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Bawang Merah di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Naik 5,21% ; 2024-09-12, 48.500 ; 2024-09-13, 48.500 ; 2024-09-16 ...",True
2024-09-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-09 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"544 USD/IDR 16.897 VND/IDR. Telur Ayam di Pasar Tradisional Periode November 2024-2025. Yogyakarta tercatat Rp28,5 ribu. telah mengalami kenaikan sebesar 4,59% ...",True
2024-09-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-09 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,"Cabai merah besar terlihat turun harganya dari Rp 50.000 menjadi Rp 46.250 per kilogram hari ini. Sementara itu, cabai rawit merah justru naik ...",True
2024-09-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-09 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,Cabai merah besar: Rp 46.250/kg; Cabai merah keriting: Rp 36.250/kg; Cabai rawit hijau: Rp 47.500/kg; Cabai rawit merah: Rp 40.000/kg; Daging ...,True
2024-09-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-09 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,Cabai merah besar terlihat turun harganya dari Rp 50.000 menjadi Rp 46.250 per kilogram hari ini.,True
2024-08-27,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-08 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional Periode Juli 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/8e46b5dd60dd275/harga-cabai-rawit-merah-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Cabai Merah Keriting per Kg harian di Pasar Tradisional Menurut Provinsi Rp33,75 ribu (turun 28.19%)",True
2024-08-27,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-08 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"544 USD/IDR 16.897 VND/IDR. Telur Ayam di Pasar Tradisional Periode November 2024-2025. Yogyakarta tercatat Rp28,5 ribu. telah mengalami kenaikan sebesar 4,59% ...",True
2024-08-27,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-08 naik turun,3,"Harga Cabai Rawit di D.I Yogyakarta Tiga Bulan Terakhir Naik 175,76%",https://databoks.katadata.co.id/ekonomi-makro/statistik/9d1c02afef03bfe/harga-cabai-rawit-di-di-yogyakarta-tiga-bulan-terakhir-naik-17576,"Sepanjang 2024, rata-rata harga cabai rawit terendah Rp23.610 per kg pada Sabtu, 11 Mei 2024. Adapun harga tertinggi mencapai Rp78.880 per kg ...",True
2024-08-27,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-08 naik turun,3,"Harga Cabai Rawit di D.I Yogyakarta Tiga Bulan Terakhir Naik 175,76%",https://databoks.katadata.co.id/ekonomi-makro/statistik/9d1c02afef03bfe/harga-cabai-rawit-di-di-yogyakarta-tiga-bulan-terakhir-naik-17576,"Sepanjang 2024, rata-rata harga cabai rawit terendah Rp23.610 per kg pada Sabtu, 11 Mei 2024. Adapun harga tertinggi mencapai Rp78.880 per kg ...",True
2024-08-27,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-08 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-08-27,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-08 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-08-27,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-08 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/ec6f71d3c76de75/harga-telur-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Telur Ayam Ras Segar di. Rp26,65 ribu per kg. Sedangkan harga telur ayam ras segar harian terakhir di DI Yogyakarta terlihat turun 1,8%. Yogyakarta ...",True
2024-08-27,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-08 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-08-08, 17.500 ; 2024-08-09 ...",True
2024-08-27,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-08 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional Periode Juli 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/8e46b5dd60dd275/harga-cabai-rawit-merah-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Cabai Rawit Merah di Pasar Tradisional Periode Juli 2024-2025 ; 2024-08-21, 45.000 ; 2024-08-22, 43.750 ; 2024-08-23, 41.250 ; 2024-08-26 ...",True
2024-08-27,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-08 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional Periode Juli 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/8e46b5dd60dd275/harga-cabai-rawit-merah-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"USD/IDR 16.897 VND/IDR 0. DI Yogyakarta tercatat Rp27,5 ribu. catat sebesar Rp93,75 ribu . di DI Yogyakarta terlihat turun 61,4%. dagangkan di ...",True
2024-08-27,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-08 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2024-08-27,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-08 naik turun,3,Harga Bawang Merah di Pasar Modern Provinsi DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/35db0a0c7e4682f/harga-bawang-merah-harian-di-pasar-modern-provinsi-di-yogyakarta,"Merah per Kg Rp88,45 ribu per kg (tidak berubah)26. Nama Data DI Yogyakarta 2024-08-08 63.700. Yogyakarta tercatat Rp70,7 ribu per kg. Harga ...",True
2024-08-27,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-08 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Bawang Putih Ukuran Sedang per Kg Rp47,4 ribu per kg (turun 25.41%)21. THB/IDR 544 USD/IDR 16.897 VND/IDR. Yogyakarta tercatat Rp72,45 ribu per ...",True
2024-07-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-07 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Rekor kenaikan harga beras di pasar tradisional di provinsi ini, sebelumnya pernah dicatatkan pada Februari 2024 dengan kenaikan sebesar 5,28% ...",True
2024-07-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-07 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga beras kualitas bawah II harian di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 2,02%. Menurut catatan historis ...",True
2024-07-26,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2024-07 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Naik 3,47% ... Informasi terbaru panel Pusat Informasi Harga Pangan Strategis ...",True
2024-07-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-07 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Sedangkan harga cabai merah besar harian di pasar modern dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 15,24%. Menurut catatan ...",True
2024-07-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-07 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
